mmsi,width,length,draught,obstime,longitude,latitude,sog,cog,WaterDepth,typecargo,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:38:36Z,103.7373,1.269183333,0.1,153,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:41:37Z,103.73725,1.269183333,0.1,164,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:53:37Z,103.7372333,1.269166667,0.1,153,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:59:37Z,103.73735,1.2692,0.1,147,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T01:02:37Z,103.73735,1.269183333,0.1,147,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T01:08:37Z,103.7372,1.269283333,0,156,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T01:26:37Z,103.73715,1.269283333,0,205,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T01:38:37Z,103.7372,1.269266667,0,268,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T01:47:37Z,103.7372,1.269283333,0,282,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T01:59:37Z,103.73715,1.269283333,0.1,355,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:05:36Z,103.7372,1.269266667,0,357,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:11:36Z,103.7372167,1.269283333,0,199,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:17:37Z,103.7371833,1.269266667,0,199,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:20:36Z,103.7372,1.269266667,0,199,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:26:36Z,103.7371667,1.269283333,0,199,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:35:36Z,103.7371833,1.26925,0,199,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:47:36Z,103.7372,1.269283333,0,148,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:50:36Z,103.7372,1.269283333,0,148,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:56:36Z,103.7371833,1.269316667,0,148,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T02:59:36Z,103.7371667,1.269266667,0,148,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:05:36Z,103.7371667,1.269283333,0,148,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:14:36Z,103.7372,1.26925,0.1,201,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:17:36Z,103.7372833,1.2692,0.1,155,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:23:37Z,103.7371833,1.26925,0,197,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:26:36Z,103.7371833,1.269266667,0,197,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:35:37Z,103.73715,1.2693,0,187,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:38:37Z,103.73715,1.269266667,0,187,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:41:36Z,103.73715,1.2693,0,187,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:44:36Z,103.7371667,1.2693,0,187,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:47:36Z,103.7371833,1.269316667,0,220,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:50:36Z,103.7372167,1.26925,0.1,173,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:53:36Z,103.7372,1.26925,0.1,171,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T03:59:36Z,103.7372,1.269233333,0.1,177,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:05:36Z,103.7372,1.269216667,0.1,169,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:11:36Z,103.7371833,1.269266667,0,176,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:14:36Z,103.7371833,1.269283333,0,176,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:17:36Z,103.7371833,1.26925,0.1,167,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:20:37Z,103.7371833,1.269233333,0.1,165,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:23:37Z,103.7371833,1.26925,0,163,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:29:36Z,103.7371833,1.269233333,0,165,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:32:36Z,103.7371667,1.269266667,0,165,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:41:36Z,103.7371667,1.269266667,0,165,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:50:37Z,103.73715,1.269316667,0.1,173,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:53:36Z,103.7371833,1.269316667,0,170,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T04:56:36Z,103.7371833,1.269383333,0.1,12,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:05:37Z,103.7371,1.269266667,0,18,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:08:37Z,103.7371667,1.269233333,0.1,182,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:23:37Z,103.73715,1.269333333,0,355,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:26:37Z,103.7371333,1.269316667,0,289,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:29:36Z,103.73715,1.269266667,0.1,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:32:36Z,103.73715,1.26925,0.1,176,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:38:36Z,103.7371333,1.26925,0.1,160,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:41:37Z,103.7371167,1.269233333,0.1,163,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:50:37Z,103.7371667,1.26925,0.1,181,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T05:59:36Z,103.7371167,1.269233333,0.1,188,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:08:37Z,103.73715,1.269216667,0.1,187,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:23:37Z,103.7373,1.269283333,0.1,107,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:29:37Z,103.7372167,1.269266667,0.1,154,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:35:37Z,103.73735,1.269216667,0.1,165,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:44:37Z,103.7372,1.26925,0.1,164,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:50:37Z,103.7371667,1.26925,0.1,170,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T06:56:37Z,103.73715,1.269266667,0.1,186,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:02:37Z,103.7370833,1.269316667,0.1,268,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:08:37Z,103.7370667,1.269266667,0.1,238,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:11:36Z,103.7370833,1.26925,0.1,238,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:17:37Z,103.7371167,1.269266667,0.1,206,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:23:36Z,103.7371667,1.269283333,0.1,219,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:26:36Z,103.7371167,1.269283333,0,215,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:32:36Z,103.7372167,1.269266667,0.1,258,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:41:36Z,103.7372,1.26925,0,244,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:47:36Z,103.73715,1.269266667,0,277,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T07:50:36Z,103.7372,1.269283333,0,277,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:05:36Z,103.7372333,1.269316667,0.1,24,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:11:36Z,103.7371,1.26925,0,233,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:17:36Z,103.7371833,1.269266667,0,14,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:20:37Z,103.7371333,1.269233333,0.1,228,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:32:36Z,103.7372333,1.269333333,0,225,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:35:36Z,103.73715,1.269283333,0,225,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:38:36Z,103.73715,1.269283333,0,20,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:47:36Z,103.7371667,1.2693,0,23,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T08:56:36Z,103.7372,1.269266667,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:05:37Z,103.7371333,1.26925,0.1,160,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:11:36Z,103.7371667,1.269233333,0,211,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:17:36Z,103.7372,1.269283333,0,203,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:26:37Z,103.7372167,1.269316667,0,197,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:29:37Z,103.7372167,1.269283333,0,197,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:35:37Z,103.7371667,1.269133333,0.1,182,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:47:36Z,103.7371167,1.269316667,0,224,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:53:36Z,103.73715,1.269316667,0,58,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:56:37Z,103.7371167,1.269316667,0,55,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T09:59:36Z,103.7371167,1.269333333,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:05:36Z,103.7371333,1.26935,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:11:36Z,103.7371167,1.269316667,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:29:37Z,103.7371333,1.269316667,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:35:36Z,103.7371167,1.269316667,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:41:36Z,103.7371,1.2693,0,73,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:47:37Z,103.7371167,1.269316667,0,314,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:53:37Z,103.7371167,1.269316667,0,314,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T10:59:37Z,103.7370833,1.269316667,0,26,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:11:37Z,103.7371667,1.269283333,0,341,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:14:37Z,103.7371833,1.269333333,0.1,359,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:17:36Z,103.7372333,1.269333333,0,21,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:23:37Z,103.7372,1.269316667,0.1,42,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:29:37Z,103.7371333,1.269266667,0,251,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:32:38Z,103.7371,1.269283333,0.1,298,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:38:38Z,103.73715,1.269283333,0,283,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:44:37Z,103.7370833,1.269266667,0,277,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T11:56:37Z,103.73715,1.2692,0.1,192,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:02:37Z,103.7371667,1.269283333,0,202,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:05:36Z,103.73715,1.26925,0,202,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:17:36Z,103.73715,1.269233333,0,198,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:29:36Z,103.7371833,1.269233333,0,173,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:35:36Z,103.7372333,1.2693,0,173,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:38:36Z,103.7372167,1.2693,0,173,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:44:37Z,103.7372333,1.269266667,0,162,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:47:36Z,103.7372167,1.269283333,0,3,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:53:36Z,103.73725,1.269216667,0.1,139,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:56:36Z,103.7371667,1.269233333,0.1,138,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T12:59:36Z,103.73725,1.2692,0.1,156,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:08:36Z,103.73725,1.269233333,0.1,61,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:11:37Z,103.7372167,1.269316667,0.1,9,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:17:36Z,103.73725,1.269216667,0.1,126,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:20:36Z,103.7372667,1.26925,0.1,93,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:29:37Z,103.7372,1.269333333,0.1,349,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:32:37Z,103.7371833,1.269333333,0,358,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:38:36Z,103.7372333,1.269266667,0,3,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:44:36Z,103.7372,1.269283333,0,120,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:53:37Z,103.7371833,1.269383333,0,58,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T13:59:36Z,103.7372667,1.26935,0,65,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:05:36Z,103.7371833,1.269333333,0,65,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:20:37Z,103.7372333,1.2691,0.2,157,16.8697,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:23:36Z,103.7372167,1.269366667,0.1,49,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:26:36Z,103.7372167,1.26935,0.1,47,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:32:36Z,103.7371833,1.269116667,0.1,163,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:44:37Z,103.7372333,1.26935,0,89,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:47:36Z,103.7372333,1.269333333,0.1,99,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:53:37Z,103.7372,1.269366667,0,107,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T14:59:36Z,103.7373333,1.269416667,0.1,62,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T15:11:36Z,103.7371333,1.269316667,0,130,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T15:14:36Z,103.7372,1.26925,0.1,150,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T15:23:36Z,103.7373,1.269316667,0.1,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T15:38:36Z,103.7372,1.26925,0.1,182,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T15:47:36Z,103.7372167,1.269266667,0.1,192,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:01:46Z,103.7371333,1.269233333,0.1,221,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:13:46Z,103.7367667,1.269033333,0.4,234,16.1996,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:28:46Z,103.7370667,1.269433333,0,152,15.8771,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:31:46Z,103.7372667,1.26935,0,152,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:34:46Z,103.7373167,1.269266667,0.1,147,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:40:46Z,103.7373,1.269283333,0.1,150,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:46:46Z,103.7372833,1.269283333,0.1,152,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T16:55:46Z,103.7372167,1.269366667,0,201,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T17:19:46Z,103.7371667,1.26935,0,110,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T17:34:46Z,103.73715,1.269383333,0,110,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T18:04:46Z,103.7372,1.269233333,0.1,175,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T18:46:46Z,103.73715,1.2693,0,191,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T19:46:50Z,103.7371833,1.269216667,0.1,190,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T20:19:46Z,103.7372,1.269433333,0.1,4,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T20:37:46Z,103.7372,1.269366667,0,12,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T20:40:46Z,103.7372333,1.269416667,0.1,14,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T20:52:46Z,103.73715,1.269333333,0.1,266,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T21:43:46Z,103.7371667,1.269416667,0,164,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T21:55:48Z,103.7372333,1.2692,0.1,147,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:01:46Z,103.7371667,1.269366667,0,126,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:04:46Z,103.7373167,1.269133333,0.2,146,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:13:46Z,103.7371667,1.269366667,0,161,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:16:46Z,103.7374,1.2691,0.3,134,17.135,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:25:46Z,103.73715,1.269183333,0.1,195,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:34:46Z,103.7371167,1.269183333,0.1,198,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:40:46Z,103.7372333,1.2694,0,89,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:43:46Z,103.7372167,1.269383333,0,89,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:55:46Z,103.7371833,1.2691,0.2,172,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T22:58:46Z,103.7371833,1.26935,0,194,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:01:46Z,103.7371,1.269133333,0.2,200,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:04:46Z,103.7371333,1.269383333,0,214,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:07:46Z,103.7370833,1.269383333,0.1,282,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:13:46Z,103.73715,1.269466667,0.1,342,15.8771,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:19:46Z,103.73715,1.269483333,0.1,327,15.8771,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:22:46Z,103.7371,1.269516667,0.1,316,15.8771,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:25:46Z,103.73725,1.26885,0.4,170,16.8697,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:40:46Z,103.7370833,1.269316667,0.1,260,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:46:46Z,103.7370667,1.269316667,0.1,279,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:52:46Z,103.7371833,1.269366667,0,252,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T23:55:46Z,103.7371333,1.269366667,0,124,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:01:46Z,103.7371167,1.26935,0,90,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:04:46Z,103.7371667,1.269383333,0,89,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:07:46Z,103.7371833,1.269383333,0,45,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:10:46Z,103.73715,1.2694,0,129,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:22:46Z,103.7371667,1.26935,0,79,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:25:46Z,103.7372167,1.269216667,0.1,188,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:31:46Z,103.7372167,1.269216667,0.1,176,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:43:46Z,103.73725,1.269216667,0.1,163,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:46:46Z,103.7372333,1.269233333,0.1,156,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T00:49:46Z,103.7372167,1.269216667,0.1,156,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:07:46Z,103.7371667,1.269383333,0,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:13:46Z,103.7371167,1.269366667,0,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:22:46Z,103.73715,1.269366667,0,70,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:25:46Z,103.7371333,1.269366667,0,325,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:28:46Z,103.73715,1.269366667,0,325,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:34:46Z,103.7371667,1.26935,0,325,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:37:46Z,103.7372,1.269366667,0,325,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:46:46Z,103.7371667,1.26935,0,325,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:49:47Z,103.7371667,1.269316667,0,325,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T01:55:46Z,103.73715,1.269366667,0.1,345,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:01:46Z,103.7371667,1.269333333,0,232,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:10:46Z,103.73715,1.269333333,0,232,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:13:47Z,103.7371667,1.269316667,0,232,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:16:46Z,103.7371667,1.269316667,0,232,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:22:46Z,103.7372333,1.269366667,0,6,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:31:46Z,103.73715,1.2693,0,19,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:34:46Z,103.7371833,1.269333333,0,265,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:37:46Z,103.7371833,1.26935,0,264,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:40:46Z,103.7371833,1.269333333,0,98,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:46:46Z,103.7372167,1.269333333,0,149,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:49:46Z,103.73715,1.269333333,0,149,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:52:46Z,103.73715,1.269316667,0,149,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T02:58:46Z,103.7371833,1.269333333,0,182,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-17T03:01:46Z,103.73715,1.26935,0,182,16.2852,89,,,,,,,,,,,,,,,,
